"video","internet","phone","age","income","HHsize","married","children"
128.59191895,55.7,0,46,6,4,0,1
111.66397705,54.4,12,56,4,1,0,0
68.871948242,42,16,58,9,4,0,1
75.171948242,24.4,25,80,5,2,1,0
70.409973145,45,0,28,3,1,0,0
119.77194824,25.5,11,72,9,5,1,1
106.6619873,35.4,23.949996948,44,6,4,0,1
80.845977783,33.7,0,46,1,1,0,0
75.337988281,56.2,15.25,52,5,1,0,0
111.34196777,36.6,0,44,4,1,0,0
64.569946289,55,10,24,1,1,0,0
67.845986938,32,25,54,7,4,1,1
18.301986694,30,15,58,1,1,0,0
70.838970947,0,22.5,NA,NA,NA,NA,NA
102.34197998,42.4,25,52,7,6,1,1
77.714984131,56.7,0,34,3,1,0,0
86.345977783,45,10,20,1,1,0,0
151.52189941,100,20,66,9,6,1,0
101.19196777,39,0,64,7,2,1,0
101.89196777,38.2,15,74,2,4,1,0
102.89196777,45,0,52,4,2,0,0
63.373986816,33.8,0,66,1,1,0,0
109.39199829,46.7,10,62,7,3,1,0
90.945977783,45,0,84,7,2,1,0
99.891955566,29.035993958,0,72,1,2,0,0
66.809997559,40,0,36,3,1,0,0
39.747998047,35.4,26.25,70,1,2,1,0
88.178985596,42.423986816,29.489990234,42,6,2,0,0
64.338980103,43.7,20,72,1,1,0,0
72.809997559,35,0,24,6,1,0,0
74.891967773,58.2,0,32,3,3,0,1
78.045977783,41.4,23,34,3,5,1,0
100.46795654,49,23,32,2,5,1,1
22.704986572,49,0,50,5,3,1,1
103.84597778,31.4,0,60,6,3,1,0
76.445996094,42.997998047,0,26,4,3,1,0
82.338970947,30,29.989990234,70,4,4,1,0
88.543280707,31.666666667,7.7777777778,64,9,3,1,1
138.39794922,31,26.25,46,7,4,1,1
70.741967773,39.4,7.5,38,8,5,0,1
68.373986816,40.854983521,0,54,3,1,0,0
86.409973145,55,10,60,6,6,1,0
74.569946289,50,10,24,3,2,0,0
73.838970947,48,0,62,7,2,0,0
128.18192139,51.464987183,0,58,9,2,1,0
55.197998047,40,15,68,4,2,1,0
67.071954346,45,0,38,2,1,0,0
68.471948242,43.4,0,58,4,3,1,1
68.659973145,29,0,42,4,2,0,0
69.491973877,45.2,0,56,6,4,1,1
15,50,0,38,6,1,0,0
51.297998047,30,15.25,86,4,3,1,1
95.597998047,41,0,28,9,2,0,0
92.471948242,13.4,0,66,4,1,0,0
70.963977051,37.4,0,42,6,6,1,1
77.564971924,45,36.494995117,38,1,1,0,0
111.74794312,41,4.1899993896,46,1,2,1,0
105.27097778,20,13,66,5,3,1,0
69.373986816,53.4,0,34,1,1,0,0
58.223986816,40,0,38,4,3,1,1
86.897998047,56.5,0,28,9,2,0,0
50.66998291,49,0,22,1,1,0,0
66.637976074,35.989990234,0,48,5,1,0,0
63.809997559,0,0,44,1,1,0,0
100.64597778,0,11,42,2,1,0,0
80.809973145,27,0,34,1,2,0,1
94.397998047,35.6,17.25,66,1,2,0,0
76.069946289,35,0,18,5,3,1,1
31.445983887,79.2,0,30,1,4,0,1
78.845977783,45,25,26,6,5,1,1
68.597998047,40.4,0,30,6,1,0,0
72.081970215,0,0,76,4,1,1,0
52.597998047,74,19.75,92,6,3,1,0
59.655957031,69,0,20,6,2,0,0
73.871960449,0,0,80,3,4,0,0
97.118988037,53.91998291,15,26,9,2,1,0
104.89196777,45,17.949996948,66,4,1,0,0
10.985553318,45,0,26,2,1,0,0
103.42194824,45.2,25,44,9,5,0,1
79.761987305,45.4,26,48,8,4,1,0
68.871948242,30,25,52,9,3,1,1
64.710998535,50.5,16.949996948,76,9,1,0,0
88.809997559,50,0,NA,NA,NA,NA,NA
120.04896851,29.5,0,66,6,4,1,0
94.486975098,18,10,58,6,3,1,0
72.991967773,45,25,72,2,2,1,0
54.573980713,57.7,5,72,3,2,0,0
83.441967773,48.2,0,50,5,6,1,0
116.67194824,41,19,68,7,4,1,1
65.597998047,0,0,54,5,3,1,1
46.845986938,40,0,52,9,3,1,0
73.149987793,0,0,92,1,1,0,0
63.971972656,25.5,0,26,6,2,1,0
67.691973877,68.6,0,42,3,3,0,0
22.071990967,35,0,48,1,1,0,0
101.57196045,37.4,25,38,7,4,0,1
67.569946289,35,0,78,4,2,1,0
72.409997559,35,15.25,60,6,3,1,1
24.197998047,48,0,20,1,1,0,0
21.809997559,50,0,76,3,4,1,1
79.391967773,38.2,0,24,4,1,0,0
11.75,17.5,0,46,9,3,1,1
21.197998047,50.3,20.25,72,6,4,1,0
85.74899292,41.289978027,25,68,6,2,1,0
98.481945801,47,0,66,4,4,1,0
93.765523275,41,0,46,3,2,1,0
64.191973877,65.2,0,36,5,8,1,1
63.659973145,40,10,58,6,5,1,1
88.809997559,40,0,NA,NA,NA,NA,NA
55.67197876,59.4,0,54,7,6,1,1
77.097998047,0,0,58,5,1,0,0
68.838970947,0,0,60,2,2,0,0
22.071990967,35,0,56,2,1,0,0
91.397998047,60,2.5199996948,22,2,1,0,0
99.245977783,27,11.5,68,6,5,0,1
116.79597778,41.4,25,64,2,3,0,0
81.773962402,0,25,76,2,3,0,0
106.84597778,42,25,58,1,2,0,0
92.097998047,45.4,0,44,5,5,0,1
86.391967773,52.2,25,36,5,4,1,1
68.597998047,49.6,0,58,1,4,1,1
83.309997559,46.666666667,0,18,1,1,0,0
68.391973877,38.2,18,52,7,4,0,1
76.597998047,45.4,15.199996948,36,7,3,1,1
29.442999268,0,0,26,7,2,1,0
77.538970947,38,0,28,1,1,0,0
8.7619995117,51,15,42,2,3,1,1
24.170983887,68,14,54,7,4,0,1
34.491973877,49.2,0,44,5,4,1,1
85.397998047,52,25.25,56,5,2,1,0
79.991998291,40.4,0,72,7,2,1,0
86.991967773,49,0,44,3,2,0,1
143.46496582,0,0,54,5,3,1,1
98.771948242,34.2,12.784999084,64,9,5,1,0
78.861965942,36.507983398,23.5,48,4,3,1,1
84.809997559,61.25,0,30,5,2,1,0
113.43897095,60.1,23.492993164,38,4,1,0,0
23.571989441,46,0,46,6,1,1,0
84.197998047,61,20.25,38,6,2,1,0
75.068951416,15,29.989990234,76,3,2,0,0
110.05999756,41,0,50,6,4,1,1
101.99196777,46.6,16.979998779,22,2,1,0,0
171.12197266,51.6,0,64,9,4,1,0
71.809997559,30,0,24,3,1,0,0
63.797998047,36,20.25,62,3,1,0,0
82.659973145,40,10,76,3,3,0,0
64.569946289,30,0,20,1,2,1,0
112.30395508,48.6,0,64,1,1,0,0
64.569946289,85,10,22,9,3,1,1
150.23892822,50.7,7,50,4,2,0,0
90.371948242,62.4,25,62,6,2,1,0
60.373986816,42.8,0,66,9,2,1,0
82.871948242,47,25,58,1,1,0,0
30.74599762,36.2,0,32,7,6,1,0
111.52896118,45,0,28,1,2,0,0
50.697998047,35,20.25,68,9,3,1,0
92.809997559,40,15.25,22,4,1,0,0
145.59794922,40.4,30.25,54,9,4,1,0
72.389953613,40,0,48,4,3,1,1
28.46999783,40,0,46,4,3,0,1
130.84593506,28.4,25,80,6,3,1,1
16.197998047,30,0,50,4,2,1,0
44.838980103,0,25,42,6,3,1,0
84.971948242,37,15,28,2,1,0,0
71.197998047,35,0,34,3,1,0,0
60.828991699,38.5,0,58,5,3,1,1
60.858979797,34,0,72,3,2,1,0
72.041967773,27,18,18,1,4,0,1
76.559997559,45,7.625,NA,NA,NA,NA,NA
90.08996582,0,0,50,7,1,0,0
73.148968506,0,0,70,6,3,1,0
141.02597656,49,0,70,7,2,1,0
110.00698853,30.4,25,86,9,2,0,0
28.197998047,43.4,0,50,4,2,0,0
76.371948242,35,5,68,6,1,0,0
63.69197998,39,0,68,3,1,0,0
63.391973877,0,0,48,3,1,0,0
61.881994629,0,11.5,84,2,2,1,0
93.409973145,100,0,38,4,3,0,1
96.991967773,45,25,50,4,3,0,1
61.948986816,0,0,74,3,3,1,0
72.837988281,0,0,52,5,4,1,0
77.397961426,31.8,18.75,46,6,3,0,1
106.59298096,30,25,82,9,2,1,0
84.659973145,62.8,20,26,9,4,1,0
83.34197998,59.2,4,46,6,2,0,0
93.397998047,43,0,42,6,3,1,1
95.882995605,45.3,0,58,1,1,0,0
103.50599365,46.483981323,0,46,4,2,0,0
49.309997559,35,26,78,7,3,1,0
39.068984985,0,19,52,1,5,1,1
34.391976929,5,0,48,6,2,1,0
88.491967773,56.6,0,50,8,4,1,1
23.071990967,33.4,0,50,1,4,1,1
136.29790039,45,36.25,38,9,2,1,0
88.391967773,56.6,0,40,5,2,1,0
58.997998047,50.989990234,0,30,6,3,1,0
26.069992065,45,10,72,3,1,0,0
80.649963379,38.009979248,10,48,1,1,0,0
29.728991699,47.2,0,80,1,1,0,0
96.991967773,50.6,29.5,56,9,2,1,0
90.528961182,0,25,50,6,4,1,0
99.62199707,40.3,0,42,4,4,1,1
107.38895874,40.7,25,64,4,3,1,0
167.80993652,43.333333333,0,20,1,1,0,0
53.804998779,41.3,20.5,70,1,1,0,0
67.871948242,0,0,60,8,3,1,0
90.823986816,48.154983521,0,52,5,4,1,1
71.197998047,35,0,30,7,3,1,1
108.19196777,42.2,0,54,6,2,0,1
108.53798828,0,0,56,8,4,1,1
79.361987305,47,0,42,2,3,1,1
76.34197998,0,3,88,2,1,0,0
67.45897522,32.379989624,22.5,52,6,6,1,1
17.14598999,55.2,0,60,3,1,0,0
56.855957031,79,6,74,6,2,1,0
68.838970947,36.5,25,72,1,4,1,0
63.409973145,35,0,24,4,3,1,1
76.521984863,0,0,60,2,1,0,0
53.991998291,35,10,66,9,2,0,0
22.797998047,0,16.75,30,3,1,0,0
86.569946289,40,0,64,6,2,1,0
105.84597778,52,0,64,4,2,1,0
53.597998047,51.509985352,20,48,7,4,1,1
111.88197021,0,0,60,7,6,1,0
112.66696777,42.2,0,40,6,7,1,1
73.371984863,0,0,46,7,4,1,1
143.22194824,52.4,50.949981689,50,6,4,1,1
84.597998047,46.4,0,22,9,1,0,0
74.377966309,0,25,70,1,1,0,0
71.809997559,50,0,NA,NA,NA,NA,NA
63.838980103,21.6,20,50,6,5,1,1
74.838970947,0,36,90,6,3,1,0
71.809997559,65,0,40,1,1,0,0
74.820977783,36.317993164,18,80,5,3,1,1
75.791967773,45,0,58,9,5,1,1
108.32198486,42.4,25,52,9,6,1,1
51.17197876,66.4,25,50,6,5,1,1
68.861987305,65.8,0,52,4,4,1,1
30.991989136,58.2,0,44,4,4,1,1
68.461987305,39.4,0,56,7,1,0,0
72.721948242,42.4,0,28,1,1,0,0
61.409973145,0,0,60,1,1,0,0
73.363977051,29,0,52,6,4,1,1
101.81994629,37,0,34,9,1,0,0
89.528961182,38.709979248,0,46,3,5,1,1
70.809973145,55,0,70,6,3,1,1
293.72177734,0,0,60,9,5,1,0
74.471948242,42.4,0,74,6,3,1,0
85.471948242,32.4,20,56,8,3,1,1
65.871960449,27,18,NA,NA,NA,NA,NA
43.589996338,49.8,0,94,7,3,1,1
77.04899292,41.289978027,20.5,54,1,2,1,0
77.586975098,57,0,60,4,4,1,0
27.84598999,35,0,28,9,3,0,0
100.23897095,46,0,58,4,2,1,0
93.771948242,30,25,58,6,1,0,0
21.889994303,49,0,NA,NA,NA,NA,NA
127.59794922,45,36.25,64,9,1,0,0
90.390985107,40.259979248,30,62,6,5,0,0
66.597998047,0,0,78,7,2,1,0
91.197998047,35,0,68,6,1,0,0
66.438980103,48.1,0,46,1,1,0,0
26.619995117,50,0,24,1,1,0,0
62.771961975,48.5,0,22,3,1,0,0
117.09799805,37.4,0,68,2,1,0,0
109.83897095,30,12.5,68,6,4,0,1
79.845977783,36.4,0,62,6,6,1,1
69.569946289,40,0,44,1,2,0,0
81.648968506,40.7,8,42,6,5,1,1
94.971948242,33.4,0,30,3,1,0,0
82.191967773,36.6,0,56,8,6,1,1
72.71665446,46,0,22,1,2,0,0
103.19196777,37.6,0,28,1,4,0,0
81.648968506,72.7,0,44,8,2,0,1
84.809997559,45,15.25,30,2,1,0,0
72.097998047,42.3,0,28,3,2,1,0
94.471948242,43.4,0,62,7,3,1,0
85.041967773,44.8,0,50,7,2,0,0
82.119995117,60,0,18,1,1,0,0
73.338973999,30.4,12,44,1,1,0,0
35.491973877,49.2,0,32,7,3,1,1
74.097998047,45,0,44,6,2,1,0
82.238970947,38,12.5,38,3,3,1,1
72.159973145,45,10,NA,NA,NA,NA,NA
62.073956299,28.6,11.2,40,8,7,1,1
23.471990967,35,0,40,3,2,0,0
92.691967773,48.2,0,52,6,4,1,0
173.25993652,40,24.949996948,58,2,1,0,0
91.591967773,0,0,62,6,3,1,0
26.929992676,40,0,68,3,3,1,1
89.353967285,31.1,0,90,5,6,1,0
84.371948242,25,20.949996948,52,4,3,1,0
99.397998047,45,0,18,9,1,0,0
100.89799805,41.3,0,42,8,1,0,0
84.561987305,0,26,28,2,1,0,0
70.34197998,0,25,92,4,2,1,0
68.897998047,25.2,11.75,90,3,2,0,0
2.3,19.5,0,22,3,2,1,0
65.597998047,55.9,0,54,6,5,1,1
45.991973877,39.9,0,56,6,3,1,1
4.6659973145,47.2,1,70,6,4,1,1
70.997998047,15.194995117,0,76,2,5,1,1
119.49196777,42.2,0,48,7,2,0,1
48.197998047,53,0,38,8,2,1,0
65.409973145,0,0,22,1,2,0,0
77.298999023,0,0,74,3,1,0,0
68.597998047,0,0,60,6,3,0,0
61.323999023,0,0,76,6,3,1,0
64.997998047,32.5,7.625,84,3,2,1,0
85.961987305,35,0,44,1,1,0,0
46.252987671,0,0,32,1,6,0,1
137.59191895,37.7,0,56,1,3,1,0
94.420977783,36.4,25,30,5,2,1,0
122.52896118,47.2,29.989990234,36,5,6,1,0
86.845977783,35,26,48,7,3,0,1
92.191967773,39.3,23,42,9,6,1,1
66.597998047,41.3,20.949996948,72,4,2,1,0
93.845977783,35.4,25,56,3,1,0,0
76.991967773,39.2,16,62,3,1,0,0
90.469970703,45,0,68,4,3,1,1
67.569946289,35,10,28,7,2,0,0
62.673986816,35,0,66,4,2,1,0
108.67196045,47.2,25,66,3,3,0,1
116.5619873,29.4,25,60,5,5,1,1
105.84597778,37.4,0,48,5,2,0,0
39.491973877,36.6,0,54,3,2,0,1
156.89194336,55.2,0,48,4,3,1,0
111.67396851,38.4,25,68,9,2,0,0
83.838970947,55.7,10,66,6,2,0,1
97.845977783,36.2,25,42,7,7,1,1
34.904998779,57.5,0,42,6,3,0,1
1.1,42,0,84,4,1,0,0
77.671948242,25,25,38,7,2,0,1
74.521984863,0,21,64,3,3,1,0
82.836649577,42.5,0,48,3,5,1,1
79.321984863,45.4,0,58,5,3,1,0
82.138970947,42.9,17,56,1,2,1,0
70.336968994,46,16.8,66,6,3,1,1
83.721948242,30,0,32,2,2,0,0
21.197998047,37.4,0,38,9,2,1,0
95.809997559,50,0,36,6,2,0,1
79.069946289,0,31.5,34,6,1,0,0
50.997998047,0,0,76,3,2,0,0
37.967987061,0,0,74,5,2,1,0
78.597998047,47.3,0,66,4,2,1,0
34.937988281,45.4,0,62,6,1,0,0
211.47189941,0,0,30,8,4,1,1
144.66695557,46.6,0,30,3,1,0,0
113.24597778,56.4,25,32,5,2,1,0
88.363977051,43.5,25,58,5,6,0,0
81.648968506,41.5,0,56,6,3,1,1
76.34197998,55.2,0,38,6,1,0,0
77.845977783,35,0,78,1,1,0,0
79.471948242,32.4,14,46,7,4,1,1
75.659973145,40,0,24,1,1,0,0
152.14196777,0,0,52,4,7,1,1
74.838970947,43.2,25,72,1,3,0,0
7,44,0,36,1,1,0,0
73.891967773,43.2,0,64,6,1,0,0
60.216973877,45,0,30,3,1,0,0
93.095977783,41.4,13.5,24,1,2,0,0
67.569946289,45,0,32,3,1,0,0
76.597998047,49.989990234,0,20,9,2,0,0
137.52197266,52.4,21,56,7,4,1,0
66.659973145,29,0,48,2,4,1,0
101.80999756,45,0,70,8,4,1,1
9.0279968262,30.4,0,66,6,1,0,0
63.409973145,45,10,84,1,2,1,0
56.66998291,45,0,36,2,1,0,0
67.845986938,0,0,58,1,1,0,0
86.097998047,44.3,20,48,6,6,1,0
71.997998047,51.8,0,30,4,1,0,0
50.598980713,38.949981689,25,94,1,4,1,0
63.197998047,0,0,64,1,3,0,1
90.571960449,27,0,32,6,1,0,0
103.89799805,37.4,20.25,54,7,4,1,1
102.02194824,56.4,0,56,4,2,1,0
148.39794922,51.5,15.25,40,9,4,1,1
73.871960449,0,0,66,9,4,1,0
109.19799805,36.5,18.75,52,6,6,1,1
81.659973145,51,12.5,76,9,3,1,0
104.24797363,39.549993896,36.25,80,9,1,0,0
44.87197876,32,0,40,4,2,1,0
99.528961182,68.6,30,80,9,2,1,0
61.323999023,0,0,54,1,5,1,0
7,35,10,NA,NA,NA,NA,NA
77.871948242,27.5,0,20,1,1,0,0
66.161993408,50,25,64,6,4,1,0
72.591973877,35,0,24,1,2,0,0
70.391967773,49.2,30,26,6,5,1,1
75.323999023,0,0,50,1,1,0,0
63.309997559,60,0,58,6,4,1,1
74.597998047,31.3,20.25,56,6,1,0,0
62.828970337,46.5,0,22,4,1,0,0
148.26394043,40.8,0,30,1,4,1,0
106.99196777,38.2,15,72,5,5,0,0
80.071948242,35,10,40,5,6,1,1
84.071948242,42.8,19,48,9,4,0,1
75.597998047,62.4,0,20,2,1,0,0
83.562969971,0,0,84,3,4,1,1
104.59799805,44.989990234,0,56,7,4,0,1
98.14197998,38.4,18,54,7,4,1,0
80.363977051,56,1,42,3,4,0,1
69.598980713,37.739990234,0,82,1,2,0,0
75.171948242,42.4,0,40,7,5,1,1
117.29796143,45,0,40,4,4,1,1
49.409973145,35,15,58,4,3,1,1
73.818951416,36.5,0,74,2,2,0,1
96.897998047,41,25.25,76,7,7,1,1
106.01396484,39.079989624,17.5,50,5,3,1,1
16.269999186,40,0,22,4,2,1,0
45.57197876,29,20,40,2,3,0,1
91.838970947,29.7,11,36,8,2,1,0
81.648968506,41.5,10,70,7,2,1,0
97.82097168,48.464987183,22,24,2,2,0,0
55.668978882,35.4,29.949996948,32,1,3,0,1
56.409973145,45,15,62,2,1,0,0
92.538970947,43,30,82,3,2,1,0
124.47194824,45.4,0,56,9,2,1,0
70.391967773,0,0,70,4,2,1,0
61.973986816,35,25,32,6,4,1,1
11.131994629,56,0,28,5,2,0,1
60.17197876,42.4,10,64,5,5,1,1
90.528961182,0,0,68,4,7,0,1
128.54191895,0,0,56,9,1,0,0
61.573986816,0,0,86,3,2,1,0
113.07194824,62,15,36,2,3,0,1
83.771984863,0,0,99,5,2,1,0
73.391967773,49.2,20,76,6,3,0,0
6.4569946289,62,0,60,6,1,0,0
91.497998047,45,0,56,6,2,0,1
77.538970947,0,0,52,6,3,1,1
60.991973877,45,0,66,6,3,1,1
118.89199219,40.2,0,66,7,3,1,0
64.491973877,37,16.484999084,24,1,1,0,0
65.713726044,42.375,10,70,1,1,0,1
78.838970947,47.7,25,52,9,3,1,1
29.728991699,43.2,0,NA,NA,NA,NA,NA
68.819946289,45,0,NA,NA,NA,NA,NA
75.819946289,45,0,42,7,1,0,0
97.170977783,36.4,0,60,6,5,0,1
63.809997559,45,15.25,74,3,4,0,1
88.491967773,0,0,54,4,1,0,0
26.069992065,45,0,60,1,1,0,0
161.01894531,37.2,22,70,8,5,1,0
74.597998047,45,26.25,44,6,4,1,0
24.697998047,35.9,0,24,2,1,0,0
36.071986389,35,0,58,6,4,1,1
74.521984863,0,0,40,4,2,1,0
78.521984863,0,0,58,5,3,1,0
49.809997559,35,15.25,66,9,2,0,0
73.838970947,38,25,84,6,4,1,0
85.828961182,0,0,84,5,2,0,1
110.37194824,30,18,78,6,3,1,1
88.591967773,52.9,24.749996948,26,7,8,1,1
97.571948242,45,29.949996948,46,9,2,1,0
94.171948242,45.4,22.284994507,34,9,1,0,0
113.94197998,0,0,46,4,2,1,0
155.36790771,53.7,0,70,8,2,1,0
115.47194824,52,25.949996948,72,9,4,1,0
124.79794922,45,0,46,5,8,0,1
72.771948242,29.4,0,68,2,4,0,1
99.281958008,46.8,0,60,7,3,1,0
46.291973877,35,15,NA,NA,NA,NA,NA
113.6619751,45,0,80,4,2,1,0
129.19794922,47.4,20.25,36,4,3,0,1
73.649963379,27.009994507,20,72,2,1,0,0
71.097998047,0,0,80,4,1,0,0
105.47697144,42.3,23,30,8,2,1,0
111.04597778,44,25,74,6,2,1,0
69.071948242,25,26,22,1,1,1,0
76.323999023,0,0,40,7,3,0,1
73.597998047,37.4,0,50,1,4,0,1
21.197998047,37.4,0,32,5,2,1,0
77.197998047,50,0,22,3,2,1,0
73.071957397,33.5,14,58,6,3,0,1
95.191967773,40.6,0,38,9,4,1,1
80.471948242,54.4,20,52,6,4,1,1
86.171948242,38.7,0,26,8,2,0,0
68.659973145,40,0,NA,NA,NA,NA,NA
84.871948242,45,0,48,6,3,1,1
119.54597778,25,25,50,6,4,1,1
66.637976074,35.989990234,0,62,8,1,0,0
77.541955566,0,0,98,8,3,1,0
37.569976807,0,0,30,6,3,0,1
81.648968506,0,0,54,3,2,0,0
101.39196777,42.9,24.864996338,60,4,4,1,1
64.659973145,56,10,62,1,2,0,0
72.409973145,45,10,22,2,3,0,1
70.217993164,22.5,7.625,38,3,2,0,1
143.27194824,30,25,38,1,2,1,0
75.171948242,36.8,19.449996948,24,1,1,0,0
84.86897583,0,25,48,9,5,1,1
66.389953613,26.5,25.784994507,40,3,3,1,1
9.9139953613,62.6,0,22,9,1,0,0
92.729960124,46,0,70,2,2,0,1
23.071990967,41.4,0,26,4,1,0,0
193.32891846,47.709979248,39.949981689,64,1,3,1,0
66.491986084,22.2,15,78,6,4,0,0
35.284973145,17.5,10,44,1,6,0,1
73.551977539,45.709979248,4,50,6,7,1,1
14.20249939,43.75,0,26,2,2,0,1
15.223327637,49,0,38,5,5,0,1
61.119970703,51.4,0,46,5,4,1,1
133.40991211,47,0,56,1,2,0,1
91.177747938,45,0,32,5,2,0,1
88.26696167,37.9,0,38,6,5,1,0
76.969946289,65,0,NA,NA,NA,NA,NA
24.197998047,47.4,0,42,4,3,1,0
78.538970947,48.5,25,50,9,5,1,1
61.909973145,54,10,20,1,1,0,0
103.57194824,35.4,25,74,3,3,1,1
73.148968506,0,0,78,1,1,0,0
33.069976807,45,0,30,5,3,1,1
78.861987305,29,24,72,6,2,1,0
56.741973877,35,16.484999084,88,1,2,0,0
65.959981283,55,29.949996948,30,1,1,0,0
123.15197754,35,25,56,9,5,1,1
83.745977783,38.4,25,64,6,2,1,0
69.071948242,42,0,54,6,3,1,1
63.409973145,45,0,30,3,3,1,1
92.347949219,50.349981689,0,58,2,6,1,1
97.691967773,42.2,0,52,1,5,1,0
16,44,0,20,4,1,0,0
121.30197754,42.2,27.949996948,76,7,5,1,0
65.597998047,37.4,11.5,42,6,3,0,1
165.83892822,43,29.989990234,60,4,2,1,1
102.80795898,45.3,40.579986572,62,9,4,1,0
67.891973877,52.2,15,52,6,3,1,1
29.728991699,0,0,54,4,3,1,0
71.238568987,40,0,NA,NA,NA,NA,NA
76.34197998,46.6,0,52,9,4,0,1
82.191967773,35,10,58,7,2,1,0
102.19196777,0,0,40,3,2,0,0
108.99196777,72.2,0,38,5,3,0,1
72.845977783,0,28,82,6,2,1,0
96.54197998,13.5,0,42,1,1,0,0
83.838970947,40,0,48,8,4,1,1
27.891998291,63,0,64,9,1,0,0
67.891967773,42,25,62,6,3,1,1
91.871948242,37,10,64,7,4,1,0
118.65198975,47.5,19,74,6,4,0,0
72.845977783,0,0,42,6,3,0,1
69.371948242,69.4,0,28,3,1,0,0
89.797998047,40,15,86,6,2,1,0
92.421960449,52,0,64,9,4,1,1
81.648968506,0,0,72,5,6,1,1
36.416659885,40,0,48,8,3,1,1
78.619995117,60,10,54,6,2,1,0
100.02194824,46.224987793,0,50,6,1,0,0
128.54193115,55.4,0,20,3,2,1,0
7,20,0,50,5,2,1,0
25.071990967,62.4,0,62,2,2,1,0
55.266973877,39,15,54,1,2,0,1
82.185961914,57.4,0,20,1,2,0,0
44.838980103,40.7,11,54,1,2,0,0
30.74599762,0,0,76,1,2,0,0
107.69195557,45,15,40,2,1,0,0
62.838980103,47,0,36,6,4,0,1
4.1744418674,40,0,50,6,3,1,1
76.1,38.4,0,60,5,4,1,1
73.84197998,43.2,0,38,9,4,0,1
74.845977783,0,30,72,4,1,0,0
93.391967773,48,0,76,2,4,1,1
55.659973145,66,0,48,3,1,0,0
101.27994995,47.6,14.5,68,8,4,1,1
147.1439209,42.6,15,68,9,4,1,1
39.541975403,39.4,31,62,4,2,1,0
86.871948242,37.5,0,24,9,1,0,0
22.071990967,59,20,54,9,4,1,1
80.945977783,35,15,78,3,1,0,0
69.471948242,42.4,20,62,2,1,0,0
67.071948242,0,21,84,5,2,1,0
66.862994385,55.7,25,60,5,4,1,1
75.771948242,33.4,10,22,2,2,0,0
71.097998047,43.4,0,78,5,2,1,0
62.791973877,35,10,30,5,4,1,1
124.19196777,49.2,25,44,9,2,1,0
113.53897095,30.5,0,32,5,3,0,1
148.47197266,40,50.949981689,92,6,3,0,0
139.39191895,46.5,4.5,40,5,4,1,1
63.589996338,0,0,58,1,1,0,0
83.838970947,0,0,82,2,2,0,1
76.138970947,29.7,11,32,6,5,1,1
46.691992188,42.4,0,64,6,3,1,1
183.13892822,43,0,60,3,1,0,0
92.538970947,0,25,78,4,3,1,0
73.148968506,30,0,60,2,2,1,0
63.871960449,34.5,0,64,9,3,1,1
104.52996826,0,0,76,9,2,1,0
101.89695435,25,30,48,5,2,1,0
92.897998047,40.4,0,60,1,2,0,1
86.841967773,13.5,3,38,5,6,0,0
73.697998047,0,20.25,70,3,1,0,0
2.5,45.3,0,26,1,1,0,0
58.71665446,50,0,24,3,1,0,0
57.597998047,50,0,40,4,2,0,1
67.845986938,25,25,44,3,2,0,1
22.071990967,35,0,34,4,1,0,0
124.69195557,36.8,0,52,8,3,1,0
77.391967773,0,27,40,4,2,1,0
64.391973877,0,0,48,4,2,0,0
100.30999756,56,0,30,3,1,0,0
18.301986694,0,0,36,5,2,1,0
74.171948242,38.5,0,32,1,1,0,0
109.89196777,72.2,0,30,9,1,0,0
48.491973877,34.6,25,76,3,2,1,0
39.245986938,38.4,15.5,84,1,2,0,0
54.838980103,43.949981689,23,78,1,1,0,0
62.838980103,62.2,12.5,42,4,1,0,0
0.975,45,0,32,1,1,0,0
78.421948242,42,25,44,3,3,0,1
93.191967773,60.6,0,30,6,5,1,1
40.29699707,0,2,66,1,1,0,0
78.291967773,41,21,60,6,4,1,1
21.197998047,52.4,0,20,3,1,0,0
15,0,0,22,1,2,0,0
74.811975098,41,10,40,5,6,1,0
83.838970947,36.5,39.989990234,70,6,3,1,0
130.73891602,56.1,20,38,8,1,0,0
77.891967773,48.2,0,56,3,2,1,0
82.845977783,0,10.5,58,6,2,1,0
75.74697876,40.2,0,54,9,6,1,1
90.491967773,39.5,19.9,64,5,2,1,0
78.628723145,35,0,60,7,2,1,0
105.07194824,16,0,34,5,4,0,1
118.99196777,55,20,44,6,5,1,1
57.898986816,46,10,22,1,2,0,0
81.648968506,0,0,54,7,5,1,1
68.597998047,0,0,48,7,4,1,0
2.1,37.2,24.6,66,1,1,0,0
81.595977783,36.4,39.949981689,72,6,2,1,0
75.497998047,31,20,26,4,1,0,0
37.211981201,95.5,0,52,9,5,1,1
76.597998047,38.3,0,20,9,2,0,0
10.2,41.2,0,32,1,1,0,0
44.937982178,0,11,68,2,4,1,0
66.168988037,35,0,36,4,4,1,1
65.991998291,40.4,20,52,7,2,1,0
61.095986938,0,0,58,3,2,0,0
113.34898682,54.8,0,38,4,2,1,0
81.648968506,0,0,78,4,2,0,1
77.538970947,38.5,25,70,5,3,1,0
72.569946289,35,10,40,9,3,0,1
58.397998047,48,0,62,3,4,1,1
100.39196777,0,0,66,2,1,0,0
93.659973145,40,10,54,3,4,1,1
79.809997559,45.5,20.25,50,9,1,0,0
